Origin,MPG,Cylinders,Displacement,Horsepower,Weight,Acceleration,ModelYear
Japan,32.7,0.3072695682706036,-0.26184276237195814,0.7121592958917319,-0.09509625056724924,-1.4911771488074246,1.1159711070933533
USA,15.0,0.3072695682706036,0.6007914722551739,0.1346740962180514,0.8765844747018213,1.2335894269307355,-0.24433528897540693
USA,13.0,1.483887183355597,1.5784436048325903,1.7096337316917254,1.9715027553708717,-0.91754208023097,-0.788457847402911
USA,18.0,0.3072695682706036,0.2844922528918922,-0.2590658126503671,0.9417581818845029,1.2335894269307355,-0.24433528897540693
Japan,27.0,-0.8693480468143899,-0.9423653252444735,-0.442811103455629,-1.054927210894014,0.3372846322800248,-1.0605191266166631
USA,22.0,0.3072695682706036,0.2844922528918922,-0.12781917636089424,0.2876511570692261,-0.05708947736628768,0.02772599023834512
USA,32.0,-0.8693480468143899,-0.5781419817352399,-0.5478084124872072,-0.8238567945190521,-1.419472765235368,1.6600936655208576
Europe,20.0,-0.8693480468143899,-0.7794233031482374,-0.3640631216819453,-0.48376854067487746,-0.5590201623706857,-0.788457847402911
Europe,30.5,-0.8693480468143899,-0.9423653252444735,-0.7053043760345747,-0.9482793264132624,-0.5231679705846575,0.29978726945209716
USA,14.5,1.483887183355597,1.4921801813698772,1.2371458410496232,1.4512980744036497,-0.9892464638030265,0.02772599023834512
Japan,19.0,0.3072695682706036,-0.3768606603222424,0.08217544170226228,-0.07139672068263776,-0.021237285580259387,0.02772599023834512
USA,27.0,-0.8693480468143899,-0.4247847844681942,-0.3903124489398399,-0.30246713705759964,0.8750675090704512,1.6600936655208576
Japan,18.0,-1.4576568543568866,-1.2011555956326132,-0.3903124489398399,-1.0264877750324803,-0.7382811213008278,-0.788457847402911
Europe,31.0,-0.8693480468143899,-1.1148921721698999,-0.9940469758714149,-1.1734248603170714,0.15802367334988274,-0.516396568189159
USA,14.0,1.483887183355597,1.4921801813698772,1.1321485320180449,1.9750576848535633,-0.7382811213008278,-0.24433528897540693
USA,15.0,0.3072695682706036,0.5241128736216512,-0.8628003395819421,0.5234614794211103,1.9506332626513039,-0.24433528897540693
USA,18.0,0.3072695682706036,0.03528680733294293,-0.20656715813457793,-0.25625305378260727,-0.021237285580259387,-1.6046416850441672
USA,17.5,1.483887183355597,1.1758809620065953,0.9221539139548883,1.2913262476825222,-0.6665767377287712,0.5718485486658492
Europe,18.0,-0.8693480468143899,-0.7123295293439049,0.18717275073384054,-0.06784179119994604,-0.3797592034405436,-1.0605191266166631
Japan,22.0,-0.8693480468143899,-0.8369322521233795,-0.28531513990826163,-0.724318769003684,0.3372846322800248,-0.788457847402911
Japan,46.6,-0.8693480468143899,-1.0477983983655674,-1.046545630387204,-1.0430774459517083,0.8392153172844222,1.1159711070933533
Europe,20.0,-0.8693480468143899,-0.6260661058811917,-0.07532052184510511,0.1892981080480885,0.0504670979917972,0.02772599023834512
USA,27.2,-0.8693480468143899,-0.5781419817352399,-0.5478084124872072,-0.5927863781440903,0.0504670979917972,1.3880323863071053
Europe,29.0,-0.8693480468143899,-0.9327805004152832,-0.5740577397451019,-0.9139150080805758,0.3372846322800248,-0.516396568189159
Japan,30.0,-0.8693480468143899,-0.9423653252444735,-0.9940469758714149,-1.1911995077305302,0.3014324404939959,0.29978726945209716
USA,36.0,-0.8693480468143899,-0.5781419817352399,-0.5478084124872072,-0.7349835574517591,-0.91754208023097,1.6600936655208576
USA,17.0,1.483887183355597,1.0225237647395498,0.9221539139548883,0.5436060798230301,-1.8138468748816805,-1.6046416850441672
USA,18.0,0.3072695682706036,0.2844922528918922,0.0034274599285785802,0.15493378971540184,0.3372846322800248,-0.788457847402911
Japan,24.0,-0.8693480468143899,-0.7890081279774278,-0.2590658126503671,-0.732613604463298,-0.2004982445104015,-1.6046416850441672
USA,13.0,1.483887183355597,1.4825953565406869,1.5783870954022525,1.5212116875632535,-1.2760639980912543,-1.0605191266166631
USA,33.5,-0.8693480468143899,-0.9327805004152832,-0.5740577397451019,-1.0845516232497785,0.12217148156385443,0.29978726945209716
USA,13.0,1.483887183355597,1.4825953565406869,1.3158938228233068,1.7913863282478244,-0.7382811213008278,-1.0605191266166631
USA,24.3,-0.8693480468143899,-0.4247847844681942,-0.3903124489398399,0.015106563396194131,1.6279635365770486,1.1159711070933533
USA,19.4,1.483887183355597,1.1758809620065953,0.9221539139548883,0.8825093571729742,-0.8458376966589134,0.5718485486658492
USA,24.5,-0.8693480468143899,-0.9327805004152832,-1.177792266676677,-0.9790887152632574,2.345007372297617,0.02772599023834512
USA,16.0,1.483887183355597,1.9618365980002046,1.7096337316917254,1.9880924262900996,-1.4553249570213962,-0.24433528897540693
USA,31.0,-0.8693480468143899,-0.7985929528066181,-0.5215590852293127,-0.49206337613449147,0.22972805692193932,1.6600936655208576
Europe,37.3,-0.8693480468143899,-0.9998742742196156,-0.9415483213556258,-1.0193779160670968,-0.30805481986848704,0.8439098278796013
Europe,26.0,-0.8693480468143899,-0.9423653252444735,-1.5452828482872007,-1.3689459818651162,1.7713723037211617,-1.6046416850441672
USA,18.5,0.3072695682706036,0.5241128736216512,-0.18031783087668338,0.6336642933845537,1.2335894269307355,0.29978726945209716
USA,34.5,-0.8693480468143899,-0.8656867266109506,-0.9152989940977312,-0.9956783861824854,-0.2363504362964298,0.8439098278796013
USA,16.0,1.483887183355597,1.0416934143979304,1.184647186533834,0.5246464559153409,-1.2760639980912543,-1.6046416850441672
USA,32.1,-0.8693480468143899,-0.9327805004152832,-0.9152989940977312,-1.0312276810094025,-0.021237285580259387,1.1159711070933533
USA,19.0,0.3072695682706036,0.3515860266962247,-0.12781917636089424,-0.10576103901532441,0.15802367334988274,-0.516396568189159
Europe,21.0,-0.8693480468143899,-0.7219143541730952,-0.4690604307135236,-0.013332872465339643,1.4128503858608774,-1.0605191266166631
Europe,27.0,-0.8693480468143899,-0.9040260259277121,-0.5740577397451019,-0.9340596084824956,-0.09294166915231598,0.02772599023834512
Europe,25.4,-0.28103923927189317,-0.11807038993410278,-0.7315537032924693,0.6395891758557065,1.6279635365770486,0.8439098278796013
Japan,31.0,-0.8693480468143899,-0.9998742742196156,-0.9677976486135204,-1.2089741551439888,0.731658741926338,1.6600936655208576
Japan,32.0,-0.8693480468143899,-0.4918785582725267,-0.23281648539247252,-0.38541549165373984,-0.594872354156714,1.6600936655208576
USA,25.0,-0.8693480468143899,-0.5302178575892881,-0.3378137944240508,-0.49561830561718323,-0.2363504362964298,0.02772599023834512
USA,29.9,-0.8693480468143899,-0.9327805004152832,-1.046545630387204,-0.7231337925094534,1.8430766872932183,1.3880323863071053
Japan,28.0,-0.8693480468143899,-0.9423653252444735,-0.3378137944240508,-0.8321516299786662,0.516545591210167,-1.0605191266166631
USA,18.6,0.3072695682706036,0.2844922528918922,0.1346740962180514,0.7462370603364582,1.1260328515726499,0.5718485486658492
USA,14.0,1.483887183355597,1.3867471082487832,1.4471404591127797,0.7332023188999219,-2.710151669532391,-1.6046416850441672
Europe,27.2,-0.8693480468143899,-0.5206330327600978,-0.8890496668398367,0.23669716781731145,3.313016550520384,0.8439098278796013
USA,13.0,1.483887183355597,1.4825953565406869,1.0534005502443613,1.1823084102133095,-0.91754208023097,-0.788457847402911
Japan,27.2,-0.8693480468143899,-0.7314991790022857,-0.20656715813457793,-0.8179319120478993,-0.30805481986848704,0.5718485486658492
USA,18.0,0.3072695682706036,0.3515860266962247,-0.12781917636089424,0.3528248642519077,-0.021237285580259387,-1.3325804058304151
Japan,36.0,-0.8693480468143899,-0.7219143541730952,-0.442811103455629,-0.9838286212401797,-0.3797592034405436,1.6600936655208576
Europe,23.0,-0.8693480468143899,-0.9423653252444735,-1.3352882302240443,-0.8724408307825057,2.8469380573020144,-1.0605191266166631
USA,12.0,1.483887183355597,1.7988945759039685,1.972127004270671,2.3281806801342744,-1.4553249570213962,-1.3325804058304151
USA,23.8,-0.8693480468143899,-0.4247847844681942,-0.5215590852293127,-0.1602699577499308,0.731658741926338,0.5718485486658492
Europe,30.0,-0.8693480468143899,-1.1148921721698999,-0.9152989940977312,-1.085736599744009,1.4128503858608774,-1.3325804058304151
Europe,16.5,0.3072695682706036,-0.26184276237195814,0.39716736879699704,0.983232359182573,0.4089890158520814,0.02772599023834512
USA,28.0,-0.8693480468143899,-0.4247847844681942,-0.3903124489398399,-0.37001079722874236,0.3372846322800248,1.1159711070933533
Japan,37.2,-0.8693480468143899,-1.0477983983655674,-1.046545630387204,-1.1509103069266906,0.3014324404939959,1.1159711070933533
Europe,43.4,-0.8693480468143899,-1.009459099048806,-1.4927841937714117,-0.7764577347498293,2.918642440874071,1.1159711070933533
USA,11.0,1.483887183355597,1.4825953565406869,1.972127004270671,0.7983760260826035,-1.6345859159515383,-0.788457847402911
USA,15.0,1.483887183355597,1.0225237647395498,0.6596606413759427,1.5460961939420956,-0.2363504362964298,0.29978726945209716
USA,14.0,1.483887183355597,1.9618365980002046,1.8408803679811983,1.6527440784228473,-1.2760639980912543,-1.0605191266166631
USA,23.0,1.483887183355597,1.4825953565406869,0.5284140050864699,1.0780304787210189,0.6599543583542802,0.8439098278796013
USA,25.0,-0.8693480468143899,-0.5302178575892881,-0.7840523578082584,-0.5311676004441004,0.516545591210167,-0.516396568189159
USA,15.5,1.483887183355597,1.0416934143979304,0.39716736879699704,1.1514990213633145,-0.594872354156714,0.02772599023834512
Europe,26.0,-0.8693480468143899,-0.7123295293439049,0.2134220779917351,-0.8961403606671172,-1.096803039161112,-1.6046416850441672
USA,13.0,1.483887183355597,1.9618365980002046,1.8408803679811983,2.5474013315669306,-1.2760639980912543,-1.3325804058304151
USA,18.0,1.483887183355597,1.0704478888855014,0.6596606413759427,0.6087797870057117,-1.2760639980912543,-1.6046416850441672
Europe,29.5,-0.8693480468143899,-0.9423653252444735,-0.8890496668398367,-1.380795746807422,-1.2043596145191975,0.02772599023834512
Europe,35.0,-0.8693480468143899,-0.7027447045147145,-0.442811103455629,-0.5809366132017846,-0.16464605272437322,1.1159711070933533
USA,18.0,0.3072695682706036,0.3515860266962247,-0.12781917636089424,-0.05362207326917916,0.15802367334988274,-0.788457847402911
Japan,38.0,-0.8693480468143899,-0.9998742742196156,-0.9940469758714149,-1.1793497427882242,0.22972805692193932,1.6600936655208576
Europe,25.0,-0.8693480468143899,-0.7123295293439049,0.26592073250752424,-0.3783056326883564,-0.7382811213008278,-0.24433528897540693
USA,20.6,0.3072695682706036,0.34200120186703437,0.0034274599285785802,0.46184270172112046,0.08631928977782613,0.5718485486658492
USA,12.0,1.483887183355597,2.4890019636056744,3.1533467308759264,2.323440774157352,-1.6345859159515383,-0.788457847402911
USA,17.6,0.3072695682706036,0.2844922528918922,-0.5215590852293127,0.5625657037307192,0.37313682406605375,1.3880323863071053
USA,13.0,1.483887183355597,1.5784436048325903,1.8408803679811983,0.9844173356768036,-1.6345859159515383,-0.788457847402911
Japan,37.0,-0.8693480468143899,-1.0573832231947577,-1.046545630387204,-1.203049272672836,1.3769981940748486,1.3880323863071053
Japan,24.0,-0.8693480468143899,-0.5877268065644302,-0.23281648539247252,-0.3415713613672086,-0.7382811213008278,-0.24433528897540693
USA,13.0,1.483887183355597,1.9618365980002046,2.2346202768496166,1.6965882087093784,-1.096803039161112,-1.0605191266166631
USA,26.8,0.3072695682706036,-0.21391863822600635,0.26592073250752424,-0.34394131435566977,-0.9533942720169982,0.8439098278796013
USA,23.0,-0.8693480468143899,-0.7027447045147145,-0.4953097579714182,-0.9127300315863452,-0.5590201623706857,-1.3325804058304151
Europe,19.0,-0.8693480468143899,-0.7219143541730952,-0.442811103455629,0.33149528735575734,2.273302988725559,0.02772599023834512
USA,19.8,0.3072695682706036,0.04487163216213328,-0.5215590852293127,-0.00029813102880332966,0.9467718926425077,0.8439098278796013
USA,16.0,1.483887183355597,1.9618365980002046,1.972127004270671,1.4572229568748025,-1.5987337241655102,0.29978726945209716
Japan,26.0,-0.8693480468143899,-0.8369322521233795,-0.3115644671661562,-0.710099051072917,-0.021237285580259387,-0.516396568189159
Japan,32.0,-0.8693480468143899,-1.0765528728531384,-1.1515429394187824,-1.1698699308343798,1.2335894269307355,-0.516396568189159
Europe,28.0,-0.8693480468143899,-0.84651707695257,-0.4953097579714182,-0.6235957669940851,-0.021237285580259387,0.02772599023834512
